Nome,Estrela,Pais,Time,Idade,Posicao,Titular,Top Mundial,Lado,Caracteristica 1,Caracteristica 2,Extra
Moisés Winck,False,29,Chapadinha,18,1,True,False,Esquerdo,10,11,aid=0 hash=10 sid=0 tid=0
José Fernando,False,29,Chapadinha,19,1,True,False,Direito,10,13,aid=0 hash=10 sid=0 tid=0
Leonardo Alberto,False,29,Chapadinha,16,1,False,False,Direito,10,9,aid=0 hash=7 sid=0 tid=0
Hilton,False,29,Chapadinha,16,2,True,False,Esquerdo,7,10,aid=0 hash=9 sid=0 tid=0
Rosalvo Ferraz,False,29,Chapadinha,16,2,True,False,Direito,7,10,aid=0 hash=10 sid=0 tid=0
Roque,False,29,Chapadinha,17,2,False,False,Direito,7,5,aid=0 hash=10 sid=0 tid=0
Ibrahim Freire,False,29,Chapadinha,18,3,True,False,Direito,10,11,aid=0 hash=8 sid=0 tid=0
Anderson,False,29,Chapadinha,18,3,True,False,Esquerdo,11,13,aid=0 hash=10 sid=0 tid=0
Danilo,False,29,Chapadinha,17,3,True,False,Direito,7,10,aid=0 hash=8 sid=0 tid=0
Emílio Moura,False,29,Chapadinha,16,3,False,False,Esquerdo,9,4,aid=0 hash=9 sid=0 tid=0
Fabricio,False,29,Chapadinha,19,4,True,False,Esquerdo,8,11,aid=0 hash=8 sid=0 tid=0
Frederico Nascimento,False,29,Chapadinha,16,4,True,False,Esquerdo,9,5,aid=0 hash=9 sid=0 tid=0
Dante Nicolau,False,29,Chapadinha,16,4,False,False,Esquerdo,13,8,aid=0 hash=10 sid=0 tid=0
Gabriel Werner,False,29,Chapecoense,19,0,True,False,Esquerdo,2,0,aid=0 hash=7 sid=0 tid=0
Kauã Gomes,False,29,Chapecoense,18,0,False,False,Direito,2,0,aid=0 hash=3 sid=0 tid=0
João Ourinhos,False,29,Chapecoense,19,1,True,False,Direito,6,10,aid=0 hash=7 sid=0 tid=0
Gerson,False,29,Chapecoense,19,1,True,False,Esquerdo,10,6,aid=0 hash=1 sid=0 tid=0
João Souza,False,29,Chapecoense,17,2,True,False,Esquerdo,7,13,aid=0 hash=9 sid=0 tid=0
João Cominetti,False,29,Chapecoense,19,2,True,False,Direito,7,12,aid=0 hash=7 sid=0 tid=0
Diego Ritter,False,29,Chapecoense,19,2,False,False,Esquerdo,7,5,aid=0 hash=5 sid=0 tid=0
Arthur Vanzela,False,29,Chapecoense,19,3,True,False,Esquerdo,11,8,aid=0 hash=5 sid=0 tid=0
PH,False,29,Chapecoense,18,3,True,False,Esquerdo,7,11,aid=0 hash=4 sid=0 tid=0
Enzo,False,29,Chapecoense,17,3,True,False,Esquerdo,9,13,aid=0 hash=1 sid=0 tid=0
João Vitor,False,29,Chapecoense,18,3,True,False,Direito,10,11,aid=0 hash=5 sid=0 tid=0
Badá,False,29,Chapecoense,19,3,True,False,Direito,11,13,aid=0 hash=9 sid=0 tid=0
Riquelme,False,29,Chapecoense,20,4,True,False,Esquerdo,9,5,aid=0 hash=2 sid=0 tid=0
Kauã Fernando,False,29,Chapecoense,19,4,True,False,Esquerdo,13,11,aid=0 hash=10 sid=0 tid=0
Ruan,False,29,Chapecoense,20,4,True,False,Esquerdo,9,13,aid=0 hash=8 sid=0 tid=0
Félix,False,190,Chebba,19,0,True,False,Esquerdo,2,0,aid=0 hash=9 sid=0 tid=0
Mehdi Mazuz,False,190,Chebba,17,0,False,False,Esquerdo,0,3,aid=0 hash=9 sid=0 tid=0
Saïd Yaakoubi,False,190,Chebba,17,1,True,False,Direito,10,6,aid=0 hash=7 sid=0 tid=0
Brahim Perez,False,190,Chebba,17,1,True,False,Direito,10,11,aid=0 hash=8 sid=0 tid=0
Toufic Bellaïche,False,190,Chebba,17,1,False,False,Direito,6,10,aid=0 hash=10 sid=0 tid=0
Rafik Chihi,False,190,Chebba,16,2,True,False,Direito,7,9,aid=0 hash=10 sid=0 tid=0
Hicham Diwa,False,190,Chebba,16,2,True,False,Esquerdo,7,5,aid=0 hash=7 sid=0 tid=0
Amir Trabelsi,False,190,Chebba,16,2,False,False,Direito,7,10,aid=0 hash=7 sid=0 tid=0
Mounir Hattab,False,190,Chebba,17,3,True,False,Direito,11,9,aid=0 hash=8 sid=0 tid=0
Kamel Abid,False,190,Chebba,17,3,True,False,Direito,7,13,aid=0 hash=10 sid=0 tid=0
Mehdi,False,190,Chebba,16,3,True,False,Esquerdo,11,13,aid=0 hash=9 sid=0 tid=0
Sofiane Yaakoubi,False,190,Chebba,18,3,False,False,Esquerdo,11,13,aid=0 hash=8 sid=0 tid=0
Ziad Jaziri,False,190,Chebba,17,4,True,False,Esquerdo,13,8,aid=0 hash=9 sid=0 tid=0
Isaac,False,190,Chebba,18,4,True,False,Direito,9,11,aid=0 hash=7 sid=0 tid=0
Abdelkrim Badri,False,190,Chebba,19,4,False,False,Direito,9,5,aid=0 hash=9 sid=0 tid=0
Lucas Bergström,False,70,Chelsea,20,0,True,False,Esquerdo,0,1,aid=0 hash=1 sid=0 tid=0
Eddie Beach,False,145,Chelsea,19,0,False,False,Direito,2,0,aid=0 hash=1 sid=0 tid=0
Dylan Williams,False,97,Chelsea,19,1,True,False,Direito,10,13,aid=0 hash=9 sid=0 tid=0
Richard Olise,False,97,Chelsea,18,1,True,False,Esquerdo,10,6,aid=0 hash=4 sid=0 tid=0
Ishé Samuels-Smith,False,97,Chelsea,17,1,False,False,Direito,6,11,aid=0 hash=3 sid=0 tid=0
Alfie Gilchrist,False,97,Chelsea,19,2,True,False,Esquerdo,7,13,aid=0 hash=4 sid=0 tid=0
Brodi Hughes,False,97,Chelsea,18,2,True,False,Direito,7,12,aid=0 hash=8 sid=0 tid=0
Billy Gee,False,97,Chelsea,18,3,True,False,Esquerdo,7,9,aid=0 hash=8 sid=0 tid=0
Jimi Tauriainen,False,70,Chelsea,19,3,True,False,Esquerdo,4,9,aid=0 hash=6 sid=0 tid=0
Zain Silcott-Duberry,False,97,Chelsea,18,3,True,False,Direito,11,4,aid=0 hash=5 sid=0 tid=0
Sam Rak-Sakyi,False,97,Chelsea,18,3,True,False,Direito,10,9,aid=0 hash=3 sid=0 tid=0
Leo Castledine,False,97,Chelsea,18,3,False,False,Esquerdo,9,11,aid=0 hash=3 sid=0 tid=0
Kiano Dyer,False,97,Chelsea,16,3,False,False,Direito,10,11,aid=0 hash=3 sid=0 tid=0
Alex Matos,False,97,Chelsea,18,4,True,False,Direito,13,12,aid=0 hash=9 sid=0 tid=0
Jimmy-Jay Morgan,False,97,Chelsea,17,4,True,False,Esquerdo,9,11,aid=0 hash=3 sid=0 tid=0
Lionel Gabriel,False,1,Chippa United,16,0,True,False,Direito,3,1,aid=0 hash=8 sid=0 tid=0
Alex Visser,False,1,Chippa United,19,0,False,False,Direito,0,3,aid=0 hash=7 sid=0 tid=0
André Malan,False,1,Chippa United,17,1,True,False,Direito,6,10,aid=0 hash=10 sid=0 tid=0
Nicolaas Schutte,False,1,Chippa United,18,1,True,False,Esquerdo,10,11,aid=0 hash=10 sid=0 tid=0
Stephan Powell,False,1,Chippa United,19,1,False,False,Direito,10,13,aid=0 hash=7 sid=0 tid=0
Bernard,False,1,Chippa United,19,2,True,False,Esquerdo,7,12,aid=0 hash=9 sid=0 tid=0
Herman Scott,False,1,Chippa United,18,2,True,False,Esquerdo,7,10,aid=0 hash=7 sid=0 tid=0
Herbert Price,False,1,Chippa United,16,2,False,False,Esquerdo,5,12,aid=0 hash=8 sid=0 tid=0
Lawrence Jackson,False,1,Chippa United,18,3,True,False,Direito,11,13,aid=0 hash=7 sid=0 tid=0
Jean,False,1,Chippa United,18,3,True,False,Direito,4,11,aid=0 hash=8 sid=0 tid=0
George Jackson,False,1,Chippa United,18,3,True,False,Esquerdo,10,12,aid=0 hash=9 sid=0 tid=0
George Gray,False,1,Chippa United,16,3,False,False,Direito,11,13,aid=0 hash=9 sid=0 tid=0
Ivan Holmes,False,1,Chippa United,19,4,True,False,Direito,13,9,aid=0 hash=7 sid=0 tid=0
Ivan Kirsten,False,1,Chippa United,19,4,True,False,Esquerdo,9,8,aid=0 hash=9 sid=0 tid=0
Dylan George,False,1,Chippa United,18,4,False,False,Esquerdo,9,5,aid=0 hash=10 sid=0 tid=0
Gil Silva,False,29,Cianorte,18,0,True,False,Esquerdo,3,1,aid=0 hash=7 sid=0 tid=0
Almir Terra,False,29,Cianorte,16,0,False,False,Direito,1,2,aid=0 hash=10 sid=0 tid=0
Aurélio Amarante,False,29,Cianorte,18,1,True,False,Esquerdo,10,9,aid=0 hash=8 sid=0 tid=0
Jerónimo Borges,False,29,Cianorte,17,1,True,False,Direito,6,13,aid=0 hash=10 sid=0 tid=0
Fabiano,False,29,Cianorte,16,1,False,False,Esquerdo,6,13,aid=0 hash=7 sid=0 tid=0
Rufo,False,29,Cianorte,18,2,True,False,Esquerdo,7,13,aid=0 hash=10 sid=0 tid=0
Edmundo do Amaral,False,29,Cianorte,16,2,True,False,Direito,7,12,aid=0 hash=9 sid=0 tid=0
Jaques Pelé,False,29,Cianorte,17,2,False,False,Esquerdo,7,12,aid=0 hash=9 sid=0 tid=0
Edson Conrad,False,29,Cianorte,17,3,True,False,Direito,7,5,aid=0 hash=7 sid=0 tid=0
Julinho de Oliveira,False,29,Cianorte,16,3,True,False,Esquerdo,4,11,aid=0 hash=8 sid=0 tid=0
Dimas Bastos,False,29,Cianorte,18,3,True,False,Esquerdo,7,5,aid=0 hash=8 sid=0 tid=0
Manoel Bernardo,False,29,Cianorte,19,3,False,False,Esquerdo,7,11,aid=0 hash=10 sid=0 tid=0
Wallace Araújo,False,29,Cianorte,19,4,True,False,Esquerdo,9,5,aid=0 hash=9 sid=0 tid=0
Dario,False,29,Cianorte,17,4,True,False,Esquerdo,8,9,aid=0 hash=8 sid=0 tid=0
Eider Cearense,False,29,Cianorte,16,4,False,False,Direito,9,11,aid=0 hash=8 sid=0 tid=0
Jean-Louis,False,129,Sportif Marrakech,18,0,True,False,Direito,0,3,aid=0 hash=8 sid=0 tid=0
Faouzi Toufiq,False,129,Sportif Marrakech,19,0,False,False,Direito,0,2,aid=0 hash=10 sid=0 tid=0
Abderrahim,False,129,Sportif Marrakech,17,1,True,False,Direito,6,13,aid=0 hash=8 sid=0 tid=0
Abdel Nater,False,129,Sportif Marrakech,16,1,True,False,Direito,10,11,aid=0 hash=10 sid=0 tid=0
Mounir Chraïbi,False,129,Sportif Marrakech,19,1,False,False,Esquerdo,10,13,aid=0 hash=7 sid=0 tid=0
Youssef Khaddi,False,129,Sportif Marrakech,16,2,True,False,Direito,7,10,aid=0 hash=9 sid=0 tid=0
Abdel Maarouf,False,129,Sportif Marrakech,18,2,True,False,Direito,7,10,aid=0 hash=7 sid=0 tid=0
Khalid Aït Ali,False,129,Sportif Marrakech,16,2,False,False,Esquerdo,7,5,aid=0 hash=7 sid=0 tid=0
Fathi Boughanem,False,129,Sportif Marrakech,16,3,True,False,Esquerdo,8,11,aid=0 hash=10 sid=0 tid=0
Max El Mouaziz,False,129,Sportif Marrakech,18,3,True,False,Direito,7,13,aid=0 hash=8 sid=0 tid=0
Abdelkrim Faria,False,129,Sportif Marrakech,16,3,True,False,Esquerdo,10,11,aid=0 hash=7 sid=0 tid=0
Samuel Hida,False,129,Sportif Marrakech,18,3,False,False,Esquerdo,4,11,aid=0 hash=9 sid=0 tid=0
Soufiane Toufiq,False,129,Sportif Marrakech,17,4,True,False,Direito,13,9,aid=0 hash=7 sid=0 tid=0
Bilal,False,129,Sportif Marrakech,18,4,True,False,Direito,8,11,aid=0 hash=8 sid=0 tid=0
Jamal Berrada,False,129,Sportif Marrakech,17,4,False,False,Esquerdo,9,5,aid=0 hash=10 sid=0 tid=0
Mohammed Dallegret,False,129,CJ Benguerir,19,0,True,False,Direito,3,1,aid=0 hash=8 sid=0 tid=0
Abderrahim Brown,False,129,CJ Benguerir,19,0,False,False,Direito,0,1,aid=0 hash=8 sid=0 tid=0
Amram Hida,False,129,CJ Benguerir,17,1,True,False,Esquerdo,10,11,aid=0 hash=8 sid=0 tid=0
Redouane Abdelhamid,False,129,CJ Benguerir,19,1,True,False,Esquerdo,10,11,aid=0 hash=7 sid=0 tid=0
Said Abrami,False,129,CJ Benguerir,18,1,False,False,Esquerdo,6,10,aid=0 hash=7 sid=0 tid=0
Max Bennani,False,129,CJ Benguerir,17,2,True,False,Direito,7,12,aid=0 hash=7 sid=0 tid=0
Samuel Alkadrie,False,129,CJ Benguerir,18,2,True,False,Esquerdo,7,5,aid=0 hash=9 sid=0 tid=0
Anis,False,129,CJ Benguerir,18,2,False,False,Esquerdo,7,12,aid=0 hash=8 sid=0 tid=0
Hassane Abdelhamid,False,129,CJ Benguerir,18,3,True,False,Direito,7,11,aid=0 hash=7 sid=0 tid=0
Abderrahim Bennani,False,129,CJ Benguerir,19,3,True,False,Direito,7,11,aid=0 hash=7 sid=0 tid=0
Mohamed,False,129,CJ Benguerir,19,3,True,False,Esquerdo,7,5,aid=0 hash=10 sid=0 tid=0
Fayçal Ahansal,False,129,CJ Benguerir,16,3,False,False,Esquerdo,7,9,aid=0 hash=10 sid=0 tid=0
Abdur Rahim Omar,False,129,CJ Benguerir,17,4,True,False,Esquerdo,9,12,aid=0 hash=10 sid=0 tid=0
Bilal Hamoud,False,129,CJ Benguerir,16,4,True,False,Direito,9,5,aid=0 hash=9 sid=0 tid=0
Hakim Trindade,False,129,CJ Benguerir,18,4,False,False,Direito,9,11,aid=0 hash=7 sid=0 tid=0
Amir Hakimi,False,190,Club Africain,17,0,True,False,Esquerdo,1,2,aid=0 hash=9 sid=0 tid=0
André,False,190,Club Africain,17,0,False,False,Esquerdo,3,1,aid=0 hash=10 sid=0 tid=0
Abdeljelil,False,190,Club Africain,18,1,True,False,Direito,6,10,aid=0 hash=9 sid=0 tid=0
Abdel Aziz Chawki,False,190,Club Africain,19,1,True,False,Esquerdo,6,13,aid=0 hash=7 sid=0 tid=0
Kais,False,190,Club Africain,16,1,False,False,Direito,6,10,aid=0 hash=10 sid=0 tid=0
Mohammed Ben Amor,False,190,Club Africain,17,2,True,False,Esquerdo,5,12,aid=0 hash=7 sid=0 tid=0
Mourad Chaker,False,190,Club Africain,17,2,True,False,Direito,7,13,aid=0 hash=7 sid=0 tid=0
Othman Bayram,False,190,Club Africain,19,2,False,False,Esquerdo,7,13,aid=0 hash=9 sid=0 tid=0
Abdul Latif,False,190,Club Africain,16,3,True,False,Esquerdo,4,8,aid=0 hash=10 sid=0 tid=0
Mohamed Omran,False,190,Club Africain,17,3,True,False,Direito,10,13,aid=0 hash=8 sid=0 tid=0
Brahim,False,190,Club Africain,17,3,True,False,Esquerdo,7,13,aid=0 hash=10 sid=0 tid=0
Kamel,False,190,Club Africain,19,3,False,False,Esquerdo,4,11,aid=0 hash=9 sid=0 tid=0
Adnan Amri,False,190,Club Africain,19,4,True,False,Direito,9,12,aid=0 hash=10 sid=0 tid=0
Slim Ben Youssef,False,190,Club Africain,19,4,True,False,Direito,9,5,aid=0 hash=9 sid=0 tid=0
Rashid Zili,False,190,Club Africain,19,4,False,False,Direito,9,5,aid=0 hash=7 sid=0 tid=0
Cirilo Aparicio,False,79,Cobán Imperial,17,0,True,False,Esquerdo,2,0,aid=0 hash=8 sid=0 tid=0
Dante Guevara,False,79,Cobán Imperial,19,0,False,False,Esquerdo,1,2,aid=0 hash=9 sid=0 tid=0
Jonathan Colom,False,79,Cobán Imperial,18,1,True,False,Direito,6,11,aid=0 hash=8 sid=0 tid=0
Carlos,False,79,Cobán Imperial,16,1,True,False,Esquerdo,6,10,aid=0 hash=9 sid=0 tid=0
Byron Peña,False,79,Cobán Imperial,18,1,False,False,Esquerdo,10,9,aid=0 hash=10 sid=0 tid=0
Edgar,False,79,Cobán Imperial,18,2,True,False,Esquerdo,7,12,aid=0 hash=8 sid=0 tid=0
José Fernando,False,79,Cobán Imperial,19,2,True,False,Esquerdo,7,13,aid=0 hash=9 sid=0 tid=0
Adalberto Herrera,False,79,Cobán Imperial,17,2,False,False,Esquerdo,10,13,aid=0 hash=10 sid=0 tid=0
Dante Dehesa,False,79,Cobán Imperial,17,3,True,False,Direito,4,9,aid=0 hash=7 sid=0 tid=0
Alfredo,False,79,Cobán Imperial,17,3,True,False,Direito,9,11,aid=0 hash=9 sid=0 tid=0
Estuardo Peralta,False,79,Cobán Imperial,18,3,True,False,Esquerdo,10,13,aid=0 hash=9 sid=0 tid=0
Pedro,False,79,Cobán Imperial,16,3,False,False,Esquerdo,7,11,aid=0 hash=9 sid=0 tid=0
César Halfon,False,79,Cobán Imperial,17,4,True,False,Direito,8,9,aid=0 hash=10 sid=0 tid=0
Fernando Trujillo,False,79,Cobán Imperial,16,4,True,False,Direito,9,8,aid=0 hash=9 sid=0 tid=0
Franz Taylor,False,79,Cobán Imperial,19,4,False,False,Esquerdo,5,13,aid=0 hash=7 sid=0 tid=0
Christian,False,51,COFUTPA,19,0,True,False,Esquerdo,3,1,aid=0 hash=8 sid=0 tid=0
Ronald,False,51,COFUTPA,19,0,False,False,Direito,1,2,aid=0 hash=8 sid=0 tid=0
Osman Díaz,False,51,COFUTPA,19,1,True,False,Direito,10,6,aid=0 hash=9 sid=0 tid=0
Robert Cruz,False,51,COFUTPA,17,1,True,False,Direito,10,13,aid=0 hash=7 sid=0 tid=0
Orlando Rivera,False,51,COFUTPA,16,1,False,False,Direito,6,13,aid=0 hash=10 sid=0 tid=0
Guillermo González,False,51,COFUTPA,16,2,True,False,Esquerdo,7,12,aid=0 hash=8 sid=0 tid=0
Jonathan Fernández,False,51,COFUTPA,19,2,True,False,Esquerdo,7,10,aid=0 hash=10 sid=0 tid=0
Max Marín,False,51,COFUTPA,18,2,False,False,Direito,7,9,aid=0 hash=7 sid=0 tid=0
Esteban,False,51,COFUTPA,16,3,True,False,Esquerdo,4,8,aid=0 hash=8 sid=0 tid=0
Nicolás Rivera,False,51,COFUTPA,18,3,True,False,Direito,10,11,aid=0 hash=10 sid=0 tid=0
Fausto,False,51,COFUTPA,19,3,True,False,Esquerdo,11,9,aid=0 hash=8 sid=0 tid=0
Heiner Acosta,False,51,COFUTPA,18,3,False,False,Esquerdo,9,11,aid=0 hash=10 sid=0 tid=0
Miguel Torres,False,51,COFUTPA,18,4,True,False,Direito,9,11,aid=0 hash=8 sid=0 tid=0
Julio Rojas,False,51,COFUTPA,19,4,True,False,Direito,5,13,aid=0 hash=8 sid=0 tid=0
Sergio Smith,False,51,COFUTPA,19,4,False,False,Direito,9,5,aid=0 hash=8 sid=0 tid=0
Aníbal Delgado,False,29,Coimbra,17,0,True,False,Esquerdo,0,1,aid=0 hash=8 sid=0 tid=0
Everson,False,29,Coimbra,17,0,False,False,Direito,0,2,aid=0 hash=7 sid=0 tid=0
Mateus Prates,False,29,Coimbra,18,1,True,False,Direito,10,9,aid=0 hash=10 sid=0 tid=0
Euclides Correa,False,29,Coimbra,16,1,True,False,Direito,10,13,aid=0 hash=8 sid=0 tid=0
Robson Basso,False,29,Coimbra,17,1,False,False,Esquerdo,6,10,aid=0 hash=10 sid=0 tid=0
Gilberto Sandri,False,29,Coimbra,16,2,True,False,Esquerdo,7,12,aid=0 hash=10 sid=0 tid=0
Chiquinho Bertucci,False,29,Coimbra,17,2,True,False,Esquerdo,7,5,aid=0 hash=8 sid=0 tid=0
Augustus Terra,False,29,Coimbra,17,2,False,False,Direito,7,9,aid=0 hash=9 sid=0 tid=0
Wanderson Fortunato,False,29,Coimbra,19,3,True,False,Esquerdo,11,13,aid=0 hash=8 sid=0 tid=0
Marco Santos,False,29,Coimbra,18,3,True,False,Direito,10,11,aid=0 hash=7 sid=0 tid=0
Aimar Martini,False,29,Coimbra,17,3,True,False,Direito,4,13,aid=0 hash=7 sid=0 tid=0
Clemente Mauro,False,29,Coimbra,16,3,False,False,Direito,4,8,aid=0 hash=10 sid=0 tid=0
Sidney Benjamin,False,29,Coimbra,18,4,True,False,Direito,13,9,aid=0 hash=9 sid=0 tid=0
Max Bastos,False,29,Coimbra,16,4,True,False,Esquerdo,5,13,aid=0 hash=7 sid=0 tid=0
Salvio Franzen,False,29,Coimbra,19,4,False,False,Direito,13,9,aid=0 hash=10 sid=0 tid=0
Francis Kadji,False,36,Colombe Sportive,16,0,True,False,Direito,0,3,aid=0 hash=10 sid=0 tid=0
Boris Strid,False,36,Colombe Sportive,16,0,False,False,Direito,2,0,aid=0 hash=8 sid=0 tid=0
Adolphe Ulrich,False,36,Colombe Sportive,16,1,True,False,Direito,6,11,aid=0 hash=7 sid=0 tid=0
Stéphane,False,36,Colombe Sportive,18,1,True,False,Direito,10,11,aid=0 hash=7 sid=0 tid=0
Luc,False,36,Colombe Sportive,18,1,False,False,Esquerdo,6,10,aid=0 hash=10 sid=0 tid=0
Raymond Baga,False,36,Colombe Sportive,17,2,True,False,Direito,7,12,aid=0 hash=10 sid=0 tid=0
Basile,False,36,Colombe Sportive,16,2,True,False,Esquerdo,7,5,aid=0 hash=10 sid=0 tid=0
Charles Baga,False,36,Colombe Sportive,18,2,False,False,Esquerdo,7,12,aid=0 hash=10 sid=0 tid=0
Joël Collins,False,36,Colombe Sportive,16,3,True,False,Direito,9,4,aid=0 hash=8 sid=0 tid=0
Jean-Michel Mandjeck,False,36,Colombe Sportive,19,3,True,False,Direito,9,11,aid=0 hash=9 sid=0 tid=0
Blaise Lobe,False,36,Colombe Sportive,17,3,True,False,Direito,7,10,aid=0 hash=7 sid=0 tid=0
Maxime Boya,False,36,Colombe Sportive,16,3,False,False,Esquerdo,4,13,aid=0 hash=8 sid=0 tid=0
Thierry Ngom,False,36,Colombe Sportive,19,4,True,False,Esquerdo,13,8,aid=0 hash=7 sid=0 tid=0
Jean-Jacques Eto'o,False,36,Colombe Sportive,19,4,True,False,Direito,9,5,aid=0 hash=10 sid=0 tid=0
Bruno Embolo,False,36,Colombe Sportive,18,4,False,False,Esquerdo,9,13,aid=0 hash=10 sid=0 tid=0
Tiago,False,29,Comercial RP,18,0,True,False,Esquerdo,0,1,aid=0 hash=4 sid=0 tid=0
João Marcos,False,29,Comercial RP,16,0,False,False,Direito,1,2,aid=0 hash=2 sid=0 tid=0
Victor Hugo,False,29,Comercial RP,19,2,True,False,Esquerdo,7,13,aid=0 hash=2 sid=0 tid=0
Lucca,False,29,Comercial RP,19,2,True,False,Direito,7,9,aid=0 hash=1 sid=0 tid=0
Igor Morais,False,29,Comercial RP,17,2,False,False,Esquerdo,7,9,aid=0 hash=8 sid=0 tid=0
Victor Hugo,False,29,Comercial RP,17,2,False,False,Direito,7,10,aid=0 hash=9 sid=0 tid=0
Matheus Arjona,False,29,Comercial RP,19,3,True,False,Esquerdo,11,8,aid=0 hash=9 sid=0 tid=0
Matheus Oliveira,False,29,Comercial RP,20,3,True,False,Esquerdo,7,13,aid=0 hash=5 sid=0 tid=0
Pedro Dias,False,29,Comercial RP,20,3,True,False,Esquerdo,4,9,aid=0 hash=6 sid=0 tid=0
Matheus Magnusson,False,29,Comercial RP,18,3,True,False,Direito,10,9,aid=0 hash=1 sid=0 tid=0
Pablo,False,29,Comercial RP,20,3,True,False,Direito,11,13,aid=0 hash=9 sid=0 tid=0
Gabriel Fernandes Chiari,False,29,Comercial RP,18,3,True,False,Direito,10,11,aid=0 hash=2 sid=0 tid=0
Caua,False,29,Comercial RP,16,3,False,False,Esquerdo,11,12,aid=0 hash=9 sid=0 tid=0
Ezequias,False,29,Comercial RP,17,3,False,False,Direito,11,12,aid=0 hash=5 sid=0 tid=0
Matheusinho,False,29,Comercial RP,19,4,True,False,Esquerdo,8,9,aid=0 hash=3 sid=0 tid=0
Mauricio Grillo,False,29,Comercial-PI,18,0,True,False,Esquerdo,3,1,aid=0 hash=9 sid=0 tid=0
Vilmar Marcos,False,29,Comercial-PI,17,0,False,False,Direito,3,1,aid=0 hash=9 sid=0 tid=0
Darcy Roth,False,29,Comercial-PI,18,1,True,False,Esquerdo,6,11,aid=0 hash=7 sid=0 tid=0
Edilson Romão,False,29,Comercial-PI,19,1,True,False,Esquerdo,10,6,aid=0 hash=8 sid=0 tid=0
Jose Jung,False,29,Comercial-PI,16,1,False,False,Direito,6,11,aid=0 hash=10 sid=0 tid=0
Carlinhos,False,29,Comercial-PI,16,2,True,False,Esquerdo,5,12,aid=0 hash=10 sid=0 tid=0
Isael Pellegrini,False,29,Comercial-PI,19,2,True,False,Esquerdo,7,10,aid=0 hash=8 sid=0 tid=0
Donald Bastos,False,29,Comercial-PI,18,2,False,False,Esquerdo,7,10,aid=0 hash=8 sid=0 tid=0
Nilo Capiberibe,False,29,Comercial-PI,17,3,True,False,Direito,11,13,aid=0 hash=7 sid=0 tid=0
Leozinho,False,29,Comercial-PI,17,3,True,False,Esquerdo,4,11,aid=0 hash=8 sid=0 tid=0
Hudson Silva,False,29,Comercial-PI,17,3,True,False,Esquerdo,7,11,aid=0 hash=7 sid=0 tid=0
Cleiton,False,29,Comercial-PI,19,3,False,False,Direito,7,5,aid=0 hash=9 sid=0 tid=0
Harley,False,29,Comercial-PI,18,4,True,False,Esquerdo,13,9,aid=0 hash=8 sid=0 tid=0
Vinicius Veloso,False,29,Comercial-PI,16,4,True,False,Esquerdo,13,8,aid=0 hash=8 sid=0 tid=0
Dudu Gandelman,False,29,Comercial-PI,17,4,False,False,Direito,9,5,aid=0 hash=8 sid=0 tid=0
Rodrigo,False,79,Comunicaciones,16,0,True,False,Direito,1,2,aid=0 hash=10 sid=0 tid=0
Aníbal Solares,False,79,Comunicaciones,18,0,False,False,Direito,2,0,aid=0 hash=9 sid=0 tid=0
César Barillas,False,79,Comunicaciones,18,1,True,False,Esquerdo,10,9,aid=0 hash=10 sid=0 tid=0
Julio Bustamante,False,79,Comunicaciones,19,1,True,False,Direito,10,13,aid=0 hash=8 sid=0 tid=0
Jean Véliz,False,79,Comunicaciones,16,1,False,False,Direito,6,10,aid=0 hash=10 sid=0 tid=0
Cristian Carrillo,False,79,Comunicaciones,18,2,True,False,Direito,7,5,aid=0 hash=7 sid=0 tid=0
Kevin Castrillo,False,79,Comunicaciones,16,2,True,False,Direito,7,10,aid=0 hash=10 sid=0 tid=0
Óscar Castro,False,79,Comunicaciones,19,2,False,False,Esquerdo,7,12,aid=0 hash=10 sid=0 tid=0
Diego Girard,False,79,Comunicaciones,16,3,True,False,Esquerdo,4,13,aid=0 hash=8 sid=0 tid=0
Álvaro Asturias,False,79,Comunicaciones,16,3,True,False,Esquerdo,11,13,aid=0 hash=7 sid=0 tid=0
Pedro,False,79,Comunicaciones,16,3,True,False,Esquerdo,7,13,aid=0 hash=8 sid=0 tid=0
Francisco Cipriani,False,79,Comunicaciones,16,3,False,False,Esquerdo,10,12,aid=0 hash=7 sid=0 tid=0
Marco Zavala,False,79,Comunicaciones,19,4,True,False,Esquerdo,9,13,aid=0 hash=8 sid=0 tid=0
José Ocampo,False,79,Comunicaciones,16,4,True,False,Direito,5,13,aid=0 hash=7 sid=0 tid=0
Gerardo Barrios,False,79,Comunicaciones,19,4,False,False,Esquerdo,8,11,aid=0 hash=10 sid=0 tid=0
Carlos Roberto,False,29,Concórdia,16,0,True,False,Esquerdo,0,1,aid=0 hash=7 sid=0 tid=0
Alexandro Paixão,False,29,Concórdia,16,0,False,False,Esquerdo,2,0,aid=0 hash=10 sid=0 tid=0
Ubirajara Marques,False,29,Concórdia,17,1,True,False,Direito,10,11,aid=0 hash=7 sid=0 tid=0
Gilson Fagundes,False,29,Concórdia,17,1,True,False,Esquerdo,10,13,aid=0 hash=8 sid=0 tid=0
Hamilton,False,29,Concórdia,19,1,False,False,Esquerdo,10,13,aid=0 hash=10 sid=0 tid=0
Edilio Ferreira,False,29,Concórdia,17,2,True,False,Direito,7,13,aid=0 hash=8 sid=0 tid=0
